id,body,sentiment,created_at
15b296b2-6f14-4165-90d9-a826eeba2e4b,The company slipped to an operating loss of EUR 2.6 million from a profit of EUR 1.3 million .,-1,2020-11-06
375597d3-e232-47cc-a34e-33167650d66c,23 April 2010 - Finnish construction and engineering company Outotec Oyj HEL : OTE1V said today it slipped to a net loss of EUR7 .3 m in the first quarter of 2010 from a net profit of EUR12 .5 m in the corresponding period last year .,-1,2020-11-06
987b0061-e83a-4758-9f7b-8c1937f2716e,Cramo slipped to a pretax loss of EUR 6.7 million from a pretax profit of EUR 58.9 million .,-1,2020-11-06
3f8d4800-1083-4c13-a91c-952239538611,"Finnish IT solutions provider Affecto Oyj HEL : AFE1V said today its slipped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a profit of EUR 845,000 in the corresponding period a year earlier .",-1,2020-11-06
670873cc-0dfe-4e72-9987-8cc81e57dbfe,"In 2009 , Comptel slipped to a net loss of EUR2 .1 m from a profit of EUR6 .6 m in the previous year .",-1,2020-11-06
d7729a95-5112-4f59-a820-bd404b209f5f,"In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .",-1,2020-11-06
a82d3d1c-1c97-4c84-9d2d-6b0e27543da8,"ADPnews - Feb 5 , 2010 - Finnish real estate investor Sponda Oyj HEL : SDA1V said today that it slipped to a net loss of EUR 81.5 million USD 11.8 m in 2009 from a profit of EUR 29.3 million in 2008 .",-1,2020-11-06
a9b35125-84f3-41f6-ae5b-3ead28c5d4f7,"ADPnews - Jul 17 , 2009 - Finland-based steel maker Rautaruukki Oyj Ruukki HEL : RTRKS said today it slipped to a net loss of EUR 184 million USD 259.7 m for the first half of 2009 from a net profit of EUR 2",-1,2020-11-06
73649c12-599e-441b-bb0e-9a3cdc16eda4,"Profit before taxes amounted to EUR 56.5 mn , down from EUR 232.9 mn a year ago .",-1,2020-11-06
cda48360-5e70-4107-af05-01c3281e0b0b,"Profit before taxes decreased by 9 % to EUR 187.8 mn in the first nine months of 2008 , compared to EUR 207.1 mn a year earlier .",-1,2020-11-06
872e0ece-5e19-44fe-ad7e-c29f9c85515e,Profit before taxes decreased to EUR 31.6 mn from EUR 50.0 mn the year before .,-1,2020-11-06
25adb9fa-b4e2-435d-b844-a4c2a2d5932f,"Profit before taxes was EUR 4.0 mn , down from EUR 4.9 mn .",-1,2020-11-06
357f396a-d769-4e7c-ab77-291a46abeb93,"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .",-1,2020-11-06
2c4984c5-7255-4f2a-9591-5182a04a167b,"In August-October 2010 , the company 's result before taxes totalled EUR 9.6 mn , up from EUR 0.5 mn in the corresponding period in 2009 .",1,2020-11-06
054368b6-774f-4445-a3b6-847cd56b9942,Finnish Bore that is owned by the Rettig family has grown recently through the acquisition of smaller shipping companies .,1,2020-11-06
00679e71-870b-4757-8b85-2f4c7011a097,The plan is estimated to generate some EUR 5 million ( USD 6.5 m ) in cost savings on an annual basis .,1,2020-11-06
32308c8b-a508-40cb-b264-d57d8fb4213b,"Finnish pharmaceuticals company Orion reports profit before taxes of EUR 70.0 mn in the third quarter of 2010 , up from EUR 54.9 mn in the corresponding period in 2009 .",1,2020-11-06
c5bf6b9b-7d13-456e-a7e2-501bd6649cd3,"Finnish Sampo Bank , of Danish Danske Bank group , reports profit before taxes of EUR 152.3 mn in 2010 , up from EUR 32.7 mn in 2009 .",1,2020-11-06
d2d777d2-2d92-433a-87c6-351dd8465a5d,"Profit after taxes for the period was up to EUR0 .9 m , from EUR0 .01 m last year .",1,2020-11-06
32be9878-4fb7-46fa-9b83-c02937bae072,"Profit before taxes was EUR 5.4 mn , up from EUR 3.6 mn a year earlier .",1,2020-11-06
0d48b336-e4bb-4d5f-8e27-9ab368dad354,11 August 2010 - Finnish measuring equipment maker Vaisala Oyj HEL : VAIAS said today that its net loss widened to EUR4 .8 m in the first half of 2010 from EUR2 .3 m in the corresponding period a year earlier .,-1,2020-11-06
ff698cce-b56c-4b13-83f9-d548b530b501,"Finnish power supply solutions and systems provider Efore Oyj said its net loss widened to 3.2 mln euro $ 4.2 mln for the first quarter of fiscal 2006-2007 ending October 31 , 2007 from 900,000 euro $ 1.2 mln for the same period of fiscal 2005-06 .",-1,2020-11-06
599017f7-63c2-41aa-9252-95b8f0f2c520,"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri",-1,2020-11-06
bb0506bd-ffff-47d3-9bdc-a348ab63ebde,Salonen added that data shows producers ' pulp inventories in North America are declining . ',-1,2020-11-06
7d9a4520-b47c-4d1f-92ad-2d8382d025a4,The Elcoteq group recently announced that the last three months of the previous year brought to it a major loss of more than half a billion kroons ( EUR 32 mln ) for the fifth quarter running .,-1,2020-11-06
39492ce4-e03d-4317-b367-2e2d448a6070,"For the current year , Raute expects its net sales to increase and the operating result -- to be positive .",1,2020-11-06
82c985ea-1d9b-4215-b277-9c20589db468,"Turnover surged to EUR61 .8 m from EUR47 .6 m due to increasing service demand , especially in the third quarter , and the overall growth of its business .",1,2020-11-06
bb22d705-6608-4dd1-8fd5-0389de06da23,"As a result , the company currently anticipates net sales to increase and the operating result to be positive .",1,2020-11-06
fa7d556f-e3f9-4a21-a14c-6b963890101f,"`` UPM 's deliveries increased during the third quarter by 4 percent , and the efficiency of operations improved , '' Chief Executive Jussi Pesonen said .",1,2020-11-06
5f411b60-200e-4727-b829-a3ef376c4473,"Global sports equipment maker Amer Sports Corp. , whose brands include Atomic , Salomon and Wilson , saw a 64 percent increase in third-quarter net profit to EURO 47.4 million $ 65 million on strong sales and cost cuts .",1,2020-11-06
2e354218-b55d-441d-a43e-21990ed8807f,"Due to rapid expansion , the market share of Tallink in terms of passenger carriage through Tallinna Sadam Port of Tallinn totaled 55 percent in November against 45.7 percent in November 2005 .",1,2020-11-06
59b5adc6-281b-4ce6-ad47-0b1551d05ec2,Cash Flow from Operations for the most recent quarter also reached a eight year low .,-1,2020-11-06
bc67f4d9-b21a-4b03-b947-8afaf9fbd2fc,"Earnings per share ( EPS ) amounted to EUR0 .98 , up from the loss of EUR0 .02 .",1,2020-11-06
cabbf4a1-06fc-4525-a8ab-e462793ddc7d,"Earnings per share ( EPS ) were EUR0 .03 , up from the loss of EUR0 .083 .",1,2020-11-06
984c0829-448d-4a88-8c41-2178ef705db1,"Operating profit totalled EUR 0.4 mn , up from an operating loss of EUR 0.8 mn year-on-year .",1,2020-11-06
2d8e9d8c-b0f2-4512-91ce-5f614c1c0c0d,"Operating profit totalled EUR 7.0 mn , up from a loss of EUR 4.0 mn in the second quarter of 2009 .",1,2020-11-06
34efe3cb-1321-44a9-bd63-b04efce00a8d,Operating result including non-recurring items rose to EUR 146mn from a loss of EUR 267mn in 2009 .,1,2020-11-06
1199f553-5a4a-48e1-bf32-2df8b1906e89,"Tiimari , the Finnish retailer , reported to have geenrated quarterly revenues totalling EUR 1.3 mn in the 4th quarter 2009 , up from EUR 0.3 mn loss in 2008 .",1,2020-11-06
635fc964-10bc-4b07-b180-8f778fb16bf4,"Earnings per share EPS amounted to EUR0 .03 , up from the loss of EUR0 .08 .",1,2020-11-06
03927470-286a-4c97-994d-63f66c7d51bc,"Operating profit totalled EUR 5.8 mn , up from a loss of EUR 1.7 mn in the fourth quarter of 2009 .",1,2020-11-06
b6044f3f-4e04-4338-8a1d-4d4f5a006353,"Operating profit was EUR 0.6 mn , up from a loss of EUR 19mn a year earlier .",1,2020-11-06
cf04dd7a-e741-4d58-8fab-f56c764d763d,The investments and operational changes enable additional optimisation of the working hours and thereby further cost savings of some 7 % -9 % .,1,2020-11-06
24704ef5-4eb5-4039-83cd-2071901af784,"Shareholder 's full name and ID code : - Petri Ailus , born 15.9.1966 For further information , please contact Isto Hantila , CEO , tel. +358 9 591 8342 .",0,2020-11-06
8e5cf077-4f99-4687-87f1-b7bc0a52a964,"9 September 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today its net sales rose by 2 % year-on-year to EUR5 .7 m in August 2010 , driven by growth in Finland , while demand in the Baltics remained weak .",1,2020-11-06
460d0165-224a-4cbb-be32-b9fdf79e19ac,"By 14:29 CET on Monday , shares in Bavarian Nordic had climbed 1.21 % to DKK250 on the stock exchange in Copenhagen after having lost 7.41 % in the past month .",1,2020-11-06
a255b130-78a5-4ddc-b1e4-3314f27f3423,"For example , net sales increased by 5.9 % from the first quarter , and EBITDA increased from a negative EUR 0.2 mn in the first quarter of 2009 .",1,2020-11-06
607f37c9-d3e9-4cf7-a3c4-8e0f3a09dbdd,"At this growth rate , paying off the national debt will be extremely painful .",-1,2020-11-06
0a45cfd0-c373-4441-8fc4-b10e953528f0,`` Our customer has been satisfied with Basware Invoice Automation solution and extends the implementation to new geographies .,1,2020-11-06
f139c560-17b4-4c19-9a78-ca0f1aa0e06c,` By separating side businesses we will be able to faster expand and develop Tapro retail network .,1,2020-11-06
ded7d052-bba4-4388-a644-0cc1dee81f3a,"According to Viking Line 's Managing Director , Nils-Erik Eklund , the company 's Board of Directors is very satisfied with Viking Line 's performance .",1,2020-11-06
1bb9e87f-554e-49a7-ae66-0e02d77fbe22,Combining this deep domain expertise with our Application Service Management ASM and outsourcing service offerings has now proved to be a winning combination .,1,2020-11-06
6231a7a3-0f09-4578-888e-c0f6d2a1abec,"Finnish construction company YIT Oyj said on November 13 , 2007 it won a 70 mln euro $ 102.8 mln contract to construct the new office building for local property company Tapiola Real Estate Oy .",1,2020-11-06
2a59a7b5-6425-407c-829e-836ae2f78be6,Major Order in India Comptel Corporation has received a significant long-term order for mediation and provisioning solutions being used by a leading operator in India .,1,2020-11-06
37c93257-e974-4b0a-870e-e0fa26b8cf4a,Olvi has posted a strong set of figures for the first six months of this year .,1,2020-11-06
d8efc7e2-7431-4342-a456-b8d3aa89b875,Operating profit improved by 27 % to EUR 579.8 mn from EUR 457.2 mn in 2006 .,1,2020-11-06
663fb33a-a0bc-49cd-b8d5-d070a8d2daeb,Our standardised services have met with a positive reception among our customers as well as at Itella .,1,2020-11-06
5e44c115-5238-4b4a-952c-9c8e6200136f,Performance in the second half of 2009 exceeded expectations .,1,2020-11-06
6f5b3073-b18d-47b3-b84b-4469d9b71934,Ponsse projects the forest machine markets to improve more than expected in 2010 from the previous year .,1,2020-11-06
6144da15-74fd-46ab-97fa-22b2da36d7e6,"Ragutis , which is based in Lithuania 's second-largest city Kaunas , boosted its sales last year 22.3 per cent to 36.4 million liters .",1,2020-11-06
434200e8-d3c0-45af-a4f6-d3227f3b1268,"Raisio 's bid to buy Glisten is a `` win-win '' deal for both companies , the chairman of the UK snacks firm told just-food today 10 February .",1,2020-11-06
476693d8-77a5-4df8-81ef-7ea09a929b78,The aim is an annual improvement in Ruukki Construction 's operating profit of more than EUR 3 million USD 4.1 m starting in 2009 .,1,2020-11-06
895d61ea-97e9-47b3-bf0a-a195cbb73ec8,"The transaction will have a positive impact of around EUR2m on earnings , which Ruukki will recognize during the fourth quarter of this year .",1,2020-11-06
ac29e443-6aae-4e1e-90c0-5c4ce2d9eb9b,`` The combined activities will create value for shareholders and be good for our employees and customers .,1,2020-11-06
b9f1d043-b6aa-4d94-87f4-3a65c3afb881,`` The trend in the sports and leisure markets was favorable in the first months of the year .,1,2020-11-06
07524731-047e-49f1-90f4-507a8de421f7,27 January 2011 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today it has won a EUR1 .2 m ( USD1 .6 m ) contract from state-owned Lithuanian Social Insurance Institution ( SODRA ) .,1,2020-11-06
6ccba5ed-2aaf-4555-bb5d-bf5497045f75,Finnish construction group Lemmink+ñinen has been awarded two road building contracts by the Lithuanian transport administration .,1,2020-11-06
b71bdf8d-453a-4e88-9589-d4e67af4e3c6,"Finnish flexible packaging manufacturer Suominen Corporation reports net sales of EUR 54.5 mn in the first quarter of 2008 , compared with EUR 54.3 mn a year earlier .",1,2020-11-06
d846123a-13f5-48fd-8520-5e4f16602cd2,"Finnish Metso Paper has been awarded a contract for the rebuild of Sabah Forest Industries ' ( SFI ) pulp mill in Sabah , Malaysia .",1,2020-11-06
de1296b2-5886-40c7-b6a9-860cb5002b01,Finnish Outokumpu Technology has been awarded several new grinding technology contracts .,1,2020-11-06
31f1148a-3801-4417-b419-007fcde29ae4,Finnish Rautaruukki has been awarded a contract to supply and install steel superstructures for the Partihallsf+Ârbindelsen bridge in Gothenburg in Sweden .,1,2020-11-06
3ec59f93-9a64-40c9-8180-299f288ff02e,"According to Atria 's President and CEO Matti Tikkakoski , the company 's Swedish operations significantly improved in the first quarter .",1,2020-11-06
8c71f5b2-47e2-4eee-801e-463d8cc11699,"According to Nordic financial group Nordea 's analyst Sami Sarkamies , this makes Nokia 's portfolio competitive again .",1,2020-11-06
b5cff9e4-641d-495f-863e-61eb164987df,"Arvo Vuorenmaa , the Loviisa plant 's general manager said the application for the new licence was a `` standard '' procedure and that he was `` quite confident '' about approval being granted .",1,2020-11-06
78380ef4-b6c0-4521-acb8-052f89465527,"BasWare 's CEO Ilkka Sihvo comments in conjunction with the Interim Report : `` As a whole , BasWare succeeded well in the second quarter of 2007 .",1,2020-11-06
49908dcb-c7bc-4a3e-a4ce-9ad7b1d8c866,Cision says the sale will return its U.K. operation to profitability .,1,2020-11-06
bc95c49f-5898-4432-ac2b-e765da887a70,"Citigroup , Inc ( NYSE : C ) has announced that its Global Transaction Services ( GTS ) business has been awarded a new mandate by Finland-based Pohjola Bank Group .",1,2020-11-06
314a8771-623d-4768-9891-0c23ba3a932d,"Department store sales improved by 14 % to EUR 1,070.6 mn .",1,2020-11-06
e70a3b35-02c7-429e-8228-18eaf9ab34ae,"Finland 's national carrier Finnair PLC carried a record 8.5 million passengers in 2005 , an increase of 4.5 percent on the previous year , the airline reported Tuesday .",1,2020-11-06
413e33e1-8ef7-4037-a1de-946f75a46ad2,"Finnair PLC carried a record 8.8 million passengers in 2006 , an increase of 3.5 percent on the previous year , the Finnish national carrier reported Tuesday .",1,2020-11-06
19f7701e-aa88-43da-8420-b1ddcde25737,"Finnish consulting and engineering group Poyry Plc ( OMX Helsinki : POY ) said on Wednesday ( 1 October ) that it has been awarded a contract by Tanqia Dibba FZC as owner-engineer for the wastewater system of Dibba , Emirate of Fujairah , UAE .",1,2020-11-06
f841dee5-eb86-477b-80b0-5276b7afe75d,Finnish handling systems company Cargotec Oyj ( HEL : CGCBV ) said today that it won a EUR 13 million ( USD 16.6 m ) contract to deliver MacGregor hatch covers for ships ordered by Norwegian shipowner Grieg Shipping .,1,2020-11-06
1c47b19b-5bfe-4dcf-a2c9-17f1d1fe30ba,"Finnish steel maker Rautaruukki Oyj ( Ruukki ) said on July 7 , 2008 that it won a 9.0 mln euro ( $ 14.1 mln ) contract to supply and install steel superstructures for Partihallsforbindelsen bridge project in Gothenburg , western Sweden .",1,2020-11-06
049d6e74-4276-4389-82f6-369f361d613a,"However , the broker gave an `` outperform '' recommendation on the stock .",1,2020-11-06
70251959-3007-4891-b45f-49e0c9f52504,Last year SysOpen Digia invested in IBM product know-how in the building of portal and trading place systems and successfully implemented customer solutions supported by it .,1,2020-11-06
067b5435-48b7-4cc8-b38a-4be5d5dea0ce,"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel",1,2020-11-06
3f8662c8-3c88-4071-b80c-68095aa4283d,"( ADP News ) - Oct 31 , 2008 - Finnish food company Raisio Oyj ( OMX : RAIVV ) said today that its net profit jumped to EUR 16.4 million ( USD 20.9 m ) for the first nine months of 2008 from EUR 1.1 million for the same period of 2",1,2020-11-06
554b11c3-4806-46fb-b458-1a297d5f4e72,"( ADP News ) - Sep 30 , 2008 - Finnish security and privacy software solutions developer Stonesoft Oyj said today that it won a USD 1.9 million ( EUR 1.3 m ) order to deliver its StoneGate network security products to an unnamed Russian te",1,2020-11-06
22ae81de-a59d-4af0-9892-6980c4f3a09f,Outotec 's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago .,1,2020-11-06
b5b815f1-b731-48b4-bee1-7634b4029c0b,Pretax profit jumped to EUR 21.9 million from EUR 3.1 million .,1,2020-11-06
c06c1bb8-d9e9-40ec-b54a-37a5d3543c45,"Profitability ( EBIT % ) was 13.9 % , compared to 13.1 % in the previous-year period .",1,2020-11-06
fdf92da5-f2cf-4ceb-a557-6385464bfbdc,"Sales improved to SEK 1,553 mn , compared with SEK 1,408 mn .",1,2020-11-06
7b2c1b59-d803-4db9-9dd7-437e3edf3baa,"Savon koulutuskuntayhtyma , Finland based company has awarded contract for specialist agricultural or forestry machinery .",1,2020-11-06
7d24e3db-bb39-4861-9a73-69846e14b998,SKF 6 April 2010 - Alandsbanken has given a `` buy '' recommendation on Swedish industrial company SKF AB ( STO : SKF B ) with a share price target of SEK150 .,1,2020-11-06
cb294f89-eeb8-4679-9c85-d844de3fef4d,Sports equipment sales also progressed well owing to the prolonged winter season .,1,2020-11-06
680ac48d-64f6-4267-94f2-0575472a76bf,TELE2 Affarsvarlden gave a `` buy '' recommendation on mobile operator Tele2 AB and a share price target of 142 crowns ( $ 23.54 - 15.19 euro ) .,1,2020-11-06
50b02aa8-55c3-4579-8cdd-753f50b31a06,The acquisition will have an immediate positive impact on Aspocomp 's financial result .,1,2020-11-06
d57a7381-ccc2-4d88-9a85-4e217d7f0ac0,"The Australian company Mirabela Nickel has awarded Outokumpu Technology a contract for grinding technology for its nickel sulfide project in Bahia State , Brazil .",1,2020-11-06
7d7f4e72-3c76-4344-997a-751b56cf5072,The company also said that in Poland a profitability program has been launched at the Oborniki steel frame and sandwich panel plant .,1,2020-11-06
44c048fd-801d-496a-8d9c-87317e8209d4,The Group also has a strong global position in other fishing categories .,1,2020-11-06
284e3a61-d5c4-4fa4-9299-15af7e639977,"The original name Componenta +àm+Ñl , as a subsidiary of the Finnish Componenta Group , has been changed to +àm+Ñl Components and the company has seen a 63 % growth in Q1 2010 , in comparison to Q1 2009 .",1,2020-11-06
fda72a28-c0a3-4f77-8bc4-f4137fa22eea,This resulted in improved sales figures in Sweden .,1,2020-11-06
702f26d5-f355-4267-bfc3-9295c27d2c7f,- UPM-Kymmene upgraded to ` in-line ' from ` underperform ' by Goldman Sachs .,1,2020-11-06
78cf15b2-cb71-4629-ae77-84be4c61aa31,`` Demand for sports equipment was good in 2005 .,1,2020-11-06
5dc70f57-7267-41b7-92dd-0346f44de9dc,Finlan 's listed food industry company HKScan Group controlled companies in the Baltics improved revenues by EUR 3.5 mn to EUR 160.4 mn in 2010 from EUR 156.9 mn in the year before .,1,2020-11-06
5e90c439-c098-4a1b-a0cf-085157ccc0cc,"Finnish airline Finnair has won a deal with the UK public sector to be the official airline for flights from London Heathrow to Osaka in Japan , as well as flights between Manchester in the UK and Helsinki in Finland .",1,2020-11-06
af970993-c573-4434-86f9-af2f725f6054,Finnish Cargotec 's Kalmar has received a significant order from the US Department of Defense .,1,2020-11-06
158d3895-9844-4984-8a50-d26fd1a26e11,Cargotec Germany GmbH has been awarded a contract by Stadtverwaltung Mainz for chassis bodies under Open procedure .,1,2020-11-06
3aef5097-0bc4-4825-a059-6d5e9f095dd2,"Earnings per share for the quarter were also higher year-on-year at 0.33 eur versus 0.27 , and above market expectations of 0.28 eur .",1,2020-11-06
2d6a3302-cc3a-4e68-bf62-212fce888e2a,"EBITDA for the year 2009 improved to EUR484m , as compared with EUR472m in 2008 .",1,2020-11-06
1cfa7ec4-1815-4c18-abe6-445739faccf5,"Finnish construction group Lemminkainen Oyj HEL : LEM1S said today it has won a contract to provide technical services for the Nevsky Centre shopping mall to be opened in November in St Petersburg , Russia .",1,2020-11-06
8390804e-42ed-4e60-aa10-efb761a745e1,"Finnish software developer Basware Oyj said on November 30 , 2006 its U.S. subsidiary Basware , Inc. won an order to provide software for contract lifecycle management to an unnamed U.S. medical technology company .",1,2020-11-06
b4e4fb7f-5692-4f2d-90a0-0b731ac3001a,"However , sales volumes in the food industry are expected to remain at relatively good levels in Finland and in Scandinavia , Atria said .",1,2020-11-06
fbbff568-7544-4260-8917-a84cb844d1e7,Nordea sees a return to positive growth for the Baltic countries in 2011 .,1,2020-11-06
b35faf74-ceb4-4691-b959-4d2a9a6c84bf,Operating profit improved by 16.7 % to EUR 7.7 mn .,1,2020-11-06
e2ba7066-e411-4651-9614-4b9fb44c7c75,Operating profit improved by 39.9 % to EUR 18.0 mn from EUR12 .8 mn .,1,2020-11-06
54f017b1-ce17-4fa3-911f-8ef55eb434ce,Operating profit improved by 44.0 % to ER 4.7 mn from EUR 3.3 mn in 2004 .,1,2020-11-06
a7aa6c7f-6f6d-4037-b754-c93db57811fe,Operating profit improved to EUR 20.3 mn from EUR 11.4 mn .,1,2020-11-06
900a3a3c-06aa-43cb-8e45-493f2a535aaf,"Previously , the company anticipated its operating profit to improve over the same period .",1,2020-11-06
f69fb98a-abec-4450-8620-ee756fa57f68,Productional situation has now improved .,1,2020-11-06
f6563639-f25d-455d-a8b7-c58f6833c26a,Rautaruukki said construction group YIT has awarded it a 2.5 mln eur contract to supply the steel structures for a new bridge spanning the Kemijoki river in Northern Finland .,1,2020-11-06
101be289-b740-4df4-854f-799dd77eb51c,"Sales came in at 241 mln eur , compared with 211.4 mln , and also beating consensus forecasts of 235 mln eur .",1,2020-11-06
45fc5305-46cd-42d4-a776-038ca7459f77,"Thanks to the multiplying effect of wagon performance , transport will be much more efficient , '' says development manager Juha Malkia from VR Cargo .",1,2020-11-06
62cc8656-dbe7-4820-aebe-d7fa366691a1,"The company , which makes garden tools , scissors and other consumer goods , said earnings were boosted by 6.9 mln eur of income it received from its 16.7 pct shareholding in Finnish engineering group Wartsila .",1,2020-11-06
f00bb86f-b318-457e-9497-17b9d849d42e,The company anticipates its turnover for the whole 2010 to surpass that of the previous year when it was EUR 67.1 million .,1,2020-11-06
055dd9cb-511a-4510-9940-241e9e84217d,The EPS improved to EUR0 .38 from EUR0 .27 .,1,2020-11-06
aeb35852-7f5e-4475-ad61-2ea6c3509c84,"The financial impact is estimated to be an annual improvement of EUR2 .0 m in the division 's results , as of fiscal year 2008 .",1,2020-11-06
48650f9a-26f6-45b2-84db-25a8aa928a34,"The financial impact is estimated to be some 1.5 MEUR annual improvement in the division 's result , starting from fiscal year 2007 .",1,2020-11-06
d4b3938c-9ffd-4096-b917-8bf3aae638b7,The rationalization of the operations seeks to achieve over EUR 1 million in yearly savings as from the second quarter of the current financial year .,1,2020-11-06
7453d7d3-e115-4689-adff-00d7ad2d04df,"The sale , which will result in a gain of some EUR 60 million in the second quarter of 2010 for Oriola-KD , supports the Finnish company 's strategy to focus on pharmaceutical wholesale and retail operations .",1,2020-11-06
1ba772a4-d8b5-4977-8dd7-d91dedf7e6a9,"Turun kaupunkin , Finland based company has awarded contract to Lemminkainen Talotekniikka Oy for electrical installation work .",1,2020-11-06
891aba27-a02d-47ae-a803-cfaa7d5aa920,These moderate but significant changes resulted in a significant 24-32 % reduction in the estimated CVD risk .,1,2020-11-06
f999635a-1348-47ba-9a17-06fdf7eb54b8,Uponor improved its performance in spite of the decrease in residential construction in the US .,1,2020-11-06
6c174592-00d8-4cad-bc8a-b5d2554e4010,"Simultaneously , his responsibility area is extended from legal affairs to cover also mergers and acquisitions .",0,2020-11-06
fd5fbd92-02ed-4468-9fa8-f1b903020b3a,"Once your plants are in the ground they will continue to grow , but the success of any garden lies in how well it 's maintained .",0,2020-11-06
0bf32191-53b9-43d1-823b-25bee9a4d9ff,"Poyry 's contract includes engineering management , civil and detail engineering services , and time scheduling and procurement services .",0,2020-11-06
320b827f-9427-4f49-9907-a38fc5928511,"Addus ' services include personal care and assistance with activities of daily living , skilled nursing and rehabilitative therapies , and adult day care .",0,2020-11-06
1009628a-8b2a-47b1-97d1-dec24569a388,"Aldata Solution Oyj Bertrand Sciard President and CEO Further information : Aldata Solution Oyj , Bertrand Sciard , President and CEO , tel. +33 1 46 48 28 00 Aldata 100 % Retail-Wholesale At Aldata 100 % of our business is dedicated to retail and wholesale business improvement .",0,2020-11-06
4261def2-48e6-4c04-b5eb-e6acf06596a8,Alfa group will have 43.9 % of voting stock in the new company and Telenor 35.4 % with a free float of 20.7 % .,0,2020-11-06
71289ac6-9ade-4697-91fc-cb58c50961f7,Altogether 150 subjects with mildly elevated cholesterol levels participated in the four-month long intervention .,0,2020-11-06
eae7b397-3e46-4ba7-b00b-11a1c33760cc,"Arto Ryymin , born 1964 , will replace Juhani Kaisanlahti who has worked as acting EVP , Healthcare & Welfare since August 2007 .",0,2020-11-06
a679e9c8-9577-4347-8766-64e66e5b4768,At CapMan Haavisto will be responsible for Group Finances and Accounting and IT .,0,2020-11-06
d9134e0d-39dc-4984-a5e2-50eea638b8c7,"Cablevision Systems Corp. CVC Their Madison Square Garden division owns and operates the New York Knickerbockers basketball team ; they also own the Madison Square Garden Arena , the New York Rangers hockey team , the New York Liberty women 's basketball team , and the Hartford Wolf Pack hockey team .",0,2020-11-06
7945fbcb-b5c4-41ad-b04e-225b50b9b5a0,"CapMan has six investment areas CapMan Buyout , CapMan Technology , CapMan Life Science , CapMan Russia , CapMan Public Market and CapMan Real Estate , and each of them has a dedicated team and funds .",0,2020-11-06
6689ec4b-84cb-4279-9771-9f98fbac7855,"CapMan Plc Press Release 31 March 2008 Jukka Ruuska , President of the OMX Nordic Exchanges and the Stockholm Stock Exchange , will transfer to CapMan effective no later than September 2008 .",0,2020-11-06
8888c0de-3ef2-4b55-aa8e-635667ee418d,"cents The profile contains business operations , the company history , major products and services , prospects , key competitors , structure and key employees , locations and subsidiaries .",0,2020-11-06
c66e29ca-15b4-4362-b9ce-59185a098dfb,"Conference Call To participate via a conference call , please dial in 5-10 minutes before the beginning of the event : +44 0 20 7162 0025 Europe or +1 334-á323-á6201 USA .",0,2020-11-06
2fdcd986-e3ef-4216-9dd1-5cc5f0a2f52b,Construction is scheduled to start in April-June 2007 and to be completed in early 2008 .,0,2020-11-06
87dbbf4d-5f6b-4611-917d-95b31cf34886,"Founded in 1946 , Strand Associates , which provides civil , environmental , transportation , electrical and mechanical engineering services , has 350 employees at 10 offices in Wisconsin , Alabama , Illinois , Indiana , Kentucky and Ohio .",0,2020-11-06
bf2fa262-23a3-4cab-b7b3-cdfcb4c5d630,Halonen 's office acknowledged receiving the letter but declined comment .,0,2020-11-06
50b915b8-1e48-4786-82a1-36fe74594007,"Headquartered in this city , the company is nearly 75 years old and focuses on science-based innovation and technology for environmental measurement .",0,2020-11-06
f759c573-1c88-4f11-8d1f-be2a1caf7833,"In 2009 , Lee & Man had a combined annual production capacity of close to 4.5 million tonnes of paper and 300,000 tonnes of pulp .",0,2020-11-06
b589b40c-77ef-44ea-ad79-be260273008f,"In the method the smelt spouts 2 are separated from the working area 6 by a shielding wall 8 , 10 arranged movable in relation to the smelt spouts .",0,2020-11-06
f84e7e0c-ebce-44a0-b181-ff79681f6c6b,"It is necessary to strengthen the company 's operations , however .",0,2020-11-06
a7d9a815-555c-484d-88c9-48d160ceeaa8,Le Lay succeeds Walter G++nter and will be based in Finland .,0,2020-11-06
d26b1c2b-4efa-4ec5-9dbb-16d8a5ad4f55,"Lemminkainen Infra Oy 's subsidiary Lemminkainen Sverige AB will perform the construction work , which is expected to start in early 2011 and to be completed in the summer of 2013 .",0,2020-11-06
