id,body,created_at,sentiment,symbols
ce5af7f4-3b4a-446e-9dc1-ad61f381f1e0,buffett's company reports 37 percent drop in 2q earnings,2020-11-06,-1,['Berkshire Hathaway Inc.']
0654fd58-99d3-4c73-979c-821dc46cde89,travis perkins hikes dividend 20% as profit and revenue rise,2020-11-06,1,['Travis Perkins']
a5dd0755-3fcb-4458-ab23-bfcf4695273c,"tesco, asda sales fall as march of the discounters continues: kantar",2020-11-06,-1,['Tesco']
7ea54fa4-2a2c-4ced-b76d-f998aef8c9f5,shire proposes $30 bln all-share tie-up with baxalta,2020-11-06,1,['Shire']
58266bfb-f18f-43a3-b243-d119e66cfeb7,shire ceo steps up drive to get baxalta board talking,2020-11-06,1,['Shire']
316aa835-fcb6-4506-aa45-e8bda3f71e00,"tesco, asda sales fall as march of the discounters continues-kantar",2020-11-06,-1,['Asda']
cc24a70d-5dab-43ab-9083-38cdcd8fdd5f,verizon and at&t accused of hurting rivals,2020-11-06,-1,['Verizon']
05a4de14-f72b-4443-b6e2-ba415847e3f3,"ftse 100 falls as china devaluation hits burberry, mining stocks",2020-11-06,-1,['Burberry']
df737e32-243b-423c-ace8-cd22837ef75f,"nine banks including barclays, citi, agree to pay $2 billion to settle forex ...",2020-11-06,-1,['Citi']
915588d4-566c-4391-b1e1-c28262f1e4ce,companiescar insurer hastings group driving â£180m ipo,2020-11-06,1,['Hastings Group']
594f10e8-eabe-4c27-ab1d-7f6dc66d8944,glencore slumps 25 pct as debt fears grow,2020-11-06,-1,['Glencore']
17464d85-1fe7-4434-90de-450a7850447b,horizonte acquires neighbouring glencore nickel property in brazil,2020-11-06,1,['Horizonte']
f62fafe4-080b-4230-913b-5e6a27f8a1f0,update 1-engineering firm smiths group confirms ceo appointment,2020-11-06,0,['Morrissons']
e45911bf-6de3-4190-a9df-7f1f9cffc6ab,industry newsmorrisons unveils which stores will close as 900 jobs face the axe,2020-11-06,-1,['Morrissons']
5230f628-b64b-44c2-a959-2898c22fc63a,glencore slumps 30 percent as debt fears grow,2020-11-06,-1,['Glencore']
0900076c-b7b6-453f-8377-a6c53d38bcf5,aberdeen asset management gains foothold in china,2020-11-06,1,['Aberdeen Asset Managment']
4fad65ad-9c47-4088-ad6f-a6d70e9c2768,arm holdings plc partners with international business machines corp. to drive ...,2020-11-06,1,"['ARM Holdings', 'IBM']"
828d7de3-4100-474f-8517-e0c99d81a8ba,"ftse 100 drops 2.5 pct on glencore, metals price fears",2020-11-06,-1,['Glencore']
31869a7b-fde4-4b1e-9fdb-bbc00f60d9ca,"after barclays and bank of america, citigroup has blockchain in sight",2020-11-06,1,"['Barclays', 'Citigroup']"
dd946dd2-7c9e-4cf7-955c-76c23d0cf274,ab inbev approaches sabmiller to explore $250bn tie-up,2020-11-06,1,['SAB Miller']
fa7d6153-1406-46c2-9b77-92be556f841a,eu regulator backs approval for gsk injectable asthma drug,2020-11-06,1,['GSK']
51284e91-3872-4464-998e-35d2f7ad5c1b,glencore fight back over debt fears lifts shares,2020-11-06,1,['Glencore']
fa4be7c6-6f14-4982-8a70-af76e9c5787f,"news feedftse 100 movers: ashtead jumps on strong interims; glencore, bp in ...",2020-11-06,1,['Ashtead']
58f845c1-dd87-4156-beba-99e699742e6a,brewer ab inbev seeks $275 bln tie-up with sabmiller,2020-11-06,1,['SABMiller']
a8dbd4f9-c445-405a-8c83-c00ddfb0b5d5,ab inbev looks to win over sabmiller investors,2020-11-06,1,['SABMiller']
a529583a-bd23-4aa7-9b7a-2bee73ae4ebb,update 1-eu regulator backs approval for gsk injectable asthma drug,2020-11-06,1,['GSK']
7ba097f7-34b4-4bd0-b315-9a7c7f4dfd12,copper market may get a 2003-style supply shock from glencore closures,2020-11-06,-1,['Glencore']
6a60c33f-d103-4435-929c-4969d4be9dac,talktalk hires bae systems to investigate cyber attack,2020-11-06,-1,['TalkTalk']
ec1a7ca3-813a-46b5-bdda-46814626c50e,renewed ab inbev bid for sabmiller ups stake in beer battle,2020-11-06,1,['SAB Miller']
00bbcc72-3c35-47bf-9e84-b0cbeea47134,companiesab inbev signals it won't go hostile for sabmiller,2020-11-06,0,['SAB Miller']
4fcf45c6-2459-41a1-a6c4-ec1948c7a81b,astrazeneca diabetes drug combination faces delay after fda rebuff,2020-11-06,-1,['AstraZeneca']
fd28877f-2a3c-4e96-8546-bcd0697918cc,mylan appoints ranjan ray chaudhuri as global commercial lead for mylan's over ...,2020-11-06,0,['Mylan']
f8066e47-bc46-4518-93da-1b2c08906b6d,sabmiller revenue hit by weaker em currencies,2020-11-06,-1,['SAB Miller']
03c22a42-ec49-4044-884d-8b4b6aeb7c5d,update 5-sabmiller rejects ab inbev's $104 bln takeover approach,2020-11-06,1,['SAB Miller']
fc7a5626-8848-43ae-98ad-2314e7989cec,market report: eight-day rally ends for ftse 100 and standard chartered,2020-11-06,0,['Standard Chartered']
049ae932-206a-4d8b-a180-70f05629cbc0,ab inbev offers sabmiller $3 billion breakup fee,2020-11-06,1,['SAB Miller']
a39e9bc0-362f-4bd3-99cb-72ff606884a3,gsk joins china trade push as uk trumpets healthcare deals,2020-11-06,1,['GSK']
52b910e1-a462-4328-8c42-6acc3ff4d5fc,ab inbev ups offer for sabmiller as deadline looms,2020-11-06,1,['SAB Miller']
a363e28d-2c31-4189-be4a-3239ab0adedd,tesco plc's recovery continues with a â£250m cash infusion,2020-11-06,1,['Tesco']
7244c20c-77e6-4d7d-be46-71c94227efa7,"metals-zinc surges 12 pct after glencore cuts output, fuelling metals rally",2020-11-06,1,['Glencore']
411893b9-d994-4026-957d-5fb1ba24bb58,companiesunilever sales lifted by ice cream in soft economy,2020-11-06,1,['Unilever']
ed2bfabd-21c1-4014-b76b-99217a356e31,ab inbev's latest bid said unlikely to win sabmiller's approval,2020-11-06,1,['SABMiller']
b8f565f9-f327-47dd-9136-504785316d20,britain's ftse forges ahead as shire surges,2020-11-06,1,['Shire']
94c60841-aecf-4690-ac4d-b7b059b85238,ab inbev attacks sabmiller bid rebuffal,2020-11-06,-1,['SABMiller']
2c7d1794-1ed0-46d9-9511-f3bdda52cbab,anheuser-busch inbev increases offer for rival sabmiller,2020-11-06,1,['SABMiller']
d03cb39e-1783-4232-b788-3ed667ac577c,why i'd buy arm holdings plc and bhp billiton plc today,2020-11-06,1,['BHP Billiton']
52a79af6-e250-4745-b54f-0382dfc2db4a,barclays plc & lloyds banking group plc are the 2 banks i'd buy today,2020-11-06,1,['Lloyds']
288153cd-1319-4c5b-9c2c-6064789087a3,easyjet dismisses lufthansa low-cost plan in contest for germany,2020-11-06,-1,['Lufthansa']
6904965a-0287-4e4b-9827-743d49b6999a,"exclusive-bp, china's cnpc to unveil oil alliance - sources",2020-11-06,1,['CNPC']
9dec756c-8e6e-465b-9855-c2eb240e5508,sab's chairman digs in with board divided on inbev offer,2020-11-06,0,['SABMiller']
8b8caab2-9660-43b8-a07a-43ba85ac9573,kinder morgan and bp form joint venture limited liability company to purchase ...,2020-11-06,1,['Kinder Morgan']
5d62074c-7a54-4ac2-84fc-6719a387c8ea,supreme court upholds $236 million jury award against exxonmobil,2020-11-06,-1,['ExxonMobil']
ff2650a3-2fde-4e69-ad40-187fa2b6e3f9,standard chartered's shares plunge 7% after fitch downgrade,2020-11-06,-1,['Standard Chartered']
a729e6a5-c7a0-4f3a-9f0b-7cd80f4ed86a,wpp wins race for 'programmatic buying' agency essence digital,2020-11-06,1,['WPP']
7f961151-9249-4d72-91d3-a0cba1ec7e51,bhp billiton share price: brazil to sue samarco for â£3.5bn,2020-11-06,-1,['Samarco']
094bcc19-5096-4f0b-89a6-d3b11ca3a7e4,g4s slides on balance sheet worries,2020-11-06,-1,['G4S']
ffcb2e09-13b5-4f93-9d44-fb62157443b3,fda approves astrazeneca drug for advanced lung cancer,2020-11-06,1,['AstraZeneca']
e3491156-5057-4d87-9463-4bafe683106d,hsbc appoints business leaders to board,2020-11-06,1,['HSBC']
a7fc15f7-7910-4987-8b90-82f6c8748ea2,"hsbc shakes up board with two new business chiefs, three departures",2020-11-06,0,['HSBC']
f759ad73-eb9e-4c49-be99-598fad0c844f,astrazeneca wins fda approval for key new lung cancer pill,2020-11-06,1,['AstraZeneca']
144c6c8c-5b97-4f74-abeb-af5f90c94460,update 1-lloyds to cut 945 jobs as part of 3-year restructuring plan,2020-11-06,-1,['Lloyds']
66705d7d-524f-4908-aa2e-a8caad1169a6,standard chartered shifts emerging-markets strategy after losses,2020-11-06,-1,['Standard Chartered']
f98a36d0-daf6-480d-8c0a-244c78028bec,astrazeneca's lung cancer drug tagrisso gets fda approval,2020-11-06,1,['AstraZeneca']
f1bf6d3b-9e8e-4f16-aee8-bff1848f6daf,severn trent share price rises as first half profit inches up as customer ...,2020-11-06,1,['Severn Trent']
2e89860f-c89d-4333-8311-610d879bcabc,glencore sees tripoli-based noc as sole legal seller of libyan oil,2020-11-06,0,['Glencore']
f9576dd2-479d-49c0-9622-119f91728f04,lloyds to cut 945 jobs as part of three-year restructuring strategy,2020-11-06,-1,['Lloyds']
8629b101-ee58-4874-b6ef-147fdd3e5a8a,astrazeneca to buy zs pharma for $2.7 billion,2020-11-06,1,['ZS Pharma']
814033df-727b-46b5-8d21-fbd1f7ff5819,"ackman, in email, says supports valeant ceo pearson",2020-11-06,1,['Valeant']
9e1decbb-94c6-4778-808f-ec0a30f6c0a1,astrazeneca sells us drug rights to perrigo for $380 mln,2020-11-06,1,['Perrigo']
c3686487-d648-4013-844c-f940c2ea98ae,"update 1-astrazeneca buys zs pharma for $2.7 billion, pips actelion",2020-11-06,1,['ZS Pharma']
99dd33b7-6edf-4c66-9b79-2e03e2ed7e9e,corrected-shire to buy dyax for about $5.9 bln,2020-11-06,1,['Shire']
a8206e3e-438d-42d2-b222-5144c9082199,barclays poised to replace sir mike rake as he heads for exit,2020-11-06,0,['Barclays']
4b5b74d9-7a8e-4e6f-822b-a22e47798fae,astrazeneca acquires zs pharma in $2.7 billion deal,2020-11-06,1,['ZS Pharma']
a73a93ce-9ed9-48e6-84b3-6e47de3c91af,astrazeneca shares climb 3% as drug maker ups profits forecasts,2020-11-06,1,['AstraZeneca']
8d1c8718-686e-4417-ac1a-b6fb6fa0cbde,peroni and grolsch put up for sale as ab inbev plans acquisition of sabmiller,2020-11-06,1,['SABMiller']
eaff2cb6-c532-421c-bb3f-87c2d2f1dbec,easyjet expects resilient demand to withstand security fears,2020-11-06,1,['easyJet']
c75ef21a-8cb1-42b7-ac80-fb662d70da43,compass group says positive for year ahead,2020-11-06,1,['Compass Group']
4df600d4-5c1c-4175-9f2e-76fc3ee9773d,us dollar wipes out sales gains for sabmiller,2020-11-06,-1,['SABMiller']
bb877240-b753-4f7a-bb5a-6d87c845acc9,"update 1-sabmiller 2nd-quarter underlying sales rise, forex impacts margins",2020-11-06,0,['SABMiller']
0adcb96f-9ba4-40e6-a27e-31908c634e20,update 2-pricey beers lift sabmiller's quarterly underlying sales,2020-11-06,1,['SABMiller']
4b09badb-0098-4353-9fbd-b05b2ec4a23e,valeant ceo pledges to heed critics after `painful' experience,2020-11-06,-1,['Valeant']
92ea61cf-ab58-43f7-8bdd-c60e961f420c,"are aviva plc, direct line insurance group plc and admiral group plc set to soar?",2020-11-06,1,"['Aviva', 'Direct Line Insurance Group PLC']"
2bfd2a27-2988-434c-9fd0-67a026da4b86,stanchart and rbs struggle in bank of england stress tests,2020-11-06,-1,"['RBS', 'Standard Chartered']"
85d54005-62ed-41b1-926d-8e533d6b2880,barclays sells benchmark indices unit to bloomberg,2020-11-06,1,['Bloomberg']
23832fdf-7431-415d-a25d-cd510b3bc372,"sainsbury's, asda, tesco and morrisons will all cut petrol prices as oil falls ...",2020-11-06,-1,"['Morrisons', 'Sainsbury', 'Tesco']"
8c54aa64-6c9d-45f3-9599-27b2693fc0e3,"eu drops shell, bp, statoil from ethanol benchmark investigation",2020-11-06,1,"['Shell', 'Statoil']"
52bf995e-fcaf-43ad-9e04-84b60353c486,astrazeneca explores potential deal with acerta for cancer drug,2020-11-06,1,['AstraZeneca']
6ada7540-1dc2-42c4-bf75-2f5a2d230806,shell and bg shareholders to vote on deal at end of january,2020-11-06,0,['Shell']
c037dafc-1950-4b1c-8d50-a0f31bad9fbe,astrazeneca chases acerta to secure next cancer drug winner,2020-11-06,1,['AstraZeneca']
50a12792-edf0-4b37-af39-ef4f4b4df83a,companiestesco off to a bad start over xmas â€“ kantar,2020-11-06,-1,['Tesco']
bef9c56e-3f40-4c20-bd69-a3436783b114,"dbs, julius baer emerge as potential bidders for barclays asia wealth unit ...",2020-11-06,1,['Julius Baer']
9dec5409-2f09-46a6-be94-1720d5698baf,why astrazeneca plc & dixons carphone plc are red-hot growth stars!,2020-11-06,1,['Dixons Carphone']
6ffd571a-7a7b-45ec-86a4-0a4a35f0e588,bbcn bancorp to buy wilshire bancorp in $1 bln deal,2020-11-06,1,['Wilshire Bancorp']
3f316593-79e3-4d69-9c8e-7ed8f0f07e1c,itv share price jumps on report of comcast's nbcuniversal bidding to takeover ...,2020-11-06,1,"['Comcast', 'ITV']"
1309433b-81cc-4289-8628-e0835e555ace,glencore studies possible ipo for agricultural trading business,2020-11-06,1,['Glencore']
204cce6c-4ccc-4cbd-b029-bccf2e3cede7,can christmas save sainsbury's plc and tesco plc?,2020-11-06,-1,['Tesco']
4b496ac2-fcde-4631-b507-8d0077141830,update 1-astrazeneca boosts respiratory unit with $575 mln takeda deal,2020-11-06,1,['Takeda']
8bce4fb5-68cc-4dae-b664-8c868f449862,bilfinger industrial services win â£100m bp contract extension,2020-11-06,1,['BP']
9e6eaaf3-07d7-437a-aef7-45d48a69e5cf,"standard chartered, rbs escape capital raising in stress test",2020-11-06,1,"['RBS', 'Standard Chartered']"
5719089c-db14-48dc-8f0a-85474009e004,astrazeneca weighing up acerta bid to secure blood cancer drug,2020-11-06,1,['AstraZeneca']
b2c386bc-de48-4fcf-a41f-c5241f786d4a,2 turnaround buys for 2016? bhp billiton plc and home retail group plc,2020-11-06,1,['Home Retail Group']
96dbb50a-5e51-47b9-a475-aa6be525c1dc,l&g completes uk's largest medically underwritten bulk pension risk deal,2020-11-06,1,['L&G']
ef3098ea-95a0-4238-aa66-c1d969fdd486,drugmaker shire to buy baxalta for $32 billion after 6-month pursuit,2020-11-06,1,['Shire']
db30b7fc-95e1-4b6f-aa27-35454187182a,kingfisher share price slides on cost to implement new strategy,2020-11-06,-1,['Kingfisher']
0ebf038a-b80e-412c-9590-7e330c832200,shire says internal synergy goals from baxalta deal higher,2020-11-06,1,['Shire']
cf39bf35-9757-4a79-ad64-855d1bf99ff3,"european shares plunge, roiled by bhp and oil; hopes turn to ecb",2020-11-06,-1,['BHP']
4abb84d4-8dc9-409f-820b-2d89c3b93e7e,morrisons and debenhams surprise city with christmas bounce back,2020-11-06,1,"['Debenhams', 'Morrisons']"
8445c0bb-130e-42af-8fe6-866c59d8f1d2,"britain's ftse falls back with ashtead, commodities under pressure",2020-11-06,-1,['Ashtead']
6912e275-4947-4889-ab80-6b948a16b4b7,tesco shares jump 6% after christmas sales beat expectations,2020-11-06,1,['Tesco']
6fd6716f-99c2-4872-9d59-f730e9c2cce3,"ceos of bpm, ubi meet italy econ minister as m&a talk heats up",2020-11-06,1,['UBI']
cb117e14-95ef-4d32-b8b8-4f65797ba065,companieshome retail trims gains but is considered 'in play',2020-11-06,1,['Home Retail']
cbcb177a-b77b-4ba4-9436-9e453cebcf84,philippines' san miguel says to partner with kirin if it bids for sabmiller's ...,2020-11-06,1,"['SABMiller', 'San Miguel']"
4c87cb5c-532b-4dac-bf13-67fa6972f7d5,investors remain skeptical about shell-bg deal,2020-11-06,-1,['Shell']
466a2db3-0e93-4d42-9fa9-2e93ada66b9a,marketsshire up 2.5% and baxalta up 6% on $32bn deal,2020-11-06,1,['Shire']
b60a970e-1db5-4325-9b0a-b62fc59ed94c,shire share price under pressure after $32bn baxalta deal,2020-11-06,-1,"['Baxalta', 'Shire']"
831f5ca8-25fd-4751-b526-1f96788b481d,valeant names interim leader as ceo remains hospitalized,2020-11-06,0,['Valeant']
9c0837ea-6cba-401b-8715-47e00b6f04b6,valeant said to name new ceo with pearson still hospitalized,2020-11-06,0,['Valeant']
f3e47d39-3099-48ad-b029-6a096715286f,shares in bae systems hit 10-month high on rating upgrade,2020-11-06,1,['BAE']
c2471fbb-2d22-4663-b0f9-872a59ea2e58,japan's asahi to submit bid next week for sabmiller's grolsch and peroni - yomiuri,2020-11-06,1,['SABMiller']
5c44023f-06bd-4371-a650-3311aab703a9,companiesdixons carphone to close 134 uk stores as sales jump,2020-11-06,1,['Dixons Carphone']
39bfcdc3-f40f-4812-88be-4888f6ca9353,"broker tips: rbs, croda, sage",2020-11-06,1,"['RBS', 'Sage']"
03ac1ab1-676b-41f9-be3a-663315ef7c03,shell share price: standard life announce position against bg acquisition,2020-11-06,-1,"['Shell', 'Standard Life']"
38c61cae-0cf7-4be9-a237-f32819edb3c4,tesco share price down as grocer faces sfo investigation outcome,2020-11-06,-1,['Tesco']
d4471440-97c2-4cbf-9c4c-b15a668245bc,"britain's ftse outperforms europe, royal mail and tesco rise",2020-11-06,1,['Tesco']
975efa09-b949-4b78-a623-60cc6dba7ccd,greene king's third quarter sales boosted by festive season,2020-11-06,1,['Greene King']
e1f8dd07-3eb9-45d8-a005-8db45be4e20d,intercontinental hotels group share price climbs on $1.5bn special dividend,2020-11-06,1,['InterContinental Hotels Group']
c3f4d328-b338-4238-8c74-5d310c122365,amazon to attack uk grocery market with morrisons deal,2020-11-06,1,['Morrisons']
de144526-2e16-4457-b2d2-d63e27e8fe0e,astrazeneca share price: acerta deal pays off with orphan drug status,2020-11-06,1,['AstraZeneca']
9dbad632-f102-417c-882f-9e6cc6b578dd,"bhp billiton posts big loss, slashes dividend",2020-11-06,-1,['BHP Billiton']
7e163753-aa0c-4075-92f4-43ebaf98ff2c,merged lse and deutsche bã¶rse would be led by germany's kengeter,2020-11-06,1,['LSE']
13aeb6b1-c3b6-444a-857e-9c54e1456b13,"should you buy jumbo yielders british american tobacco plc, centrica plc & john wood group plc?",2020-11-06,0,"['Centrica PLC', 'John Wood Group PLC']"
c4ac9fb4-b9d0-425d-8ce5-88088d50ab15,is trouble brewing at legal & general group plc and aviva plc?,2020-11-06,-1,['Legal & General Group Plc']
a5e0b951-91c3-49cf-ab08-f1a81b83735d,bhp billiton drags ftse lower after slashing dividend,2020-11-06,-1,['BHP Billiton']
5cb267a4-6b07-424b-a73e-6d00a6d69440,"bhp billiton slashes dividend, posts $5.67 billion net loss",2020-11-06,-1,['BHP Billiton']
49e7cc37-886f-41f3-b6dd-f83ee8eab828,companiesmeggitt profits hit by weak energy and military markets,2020-11-06,-1,['Meggitt']
3536f63d-00af-431e-943d-28c5b89dabe1,royal mail share price edges lower as group raises stamp price,2020-11-06,-1,['Royal Mail']
a7c96dab-2bf1-4039-a8e4-b73d2ee2ad99,glaxosmithkline starts hunt for successor to ceo witty,2020-11-06,0,['GlaxoSmithKline']
958b0312-686f-4782-8029-1ca3ddb0c3d7,"rio tinto swings to loss, drops dividend policy",2020-11-06,-1,['Rio Tinto']
e5b92643-5ce5-4a94-9469-04c1e940f434,france raises concerns over proposed lse-deutsche boerse deal,2020-11-06,-1,['LSE']
524a64f0-238b-41f2-bcef-da06867e0844,marketsbp promotes upstream boss to deputy ceo,2020-11-06,0,['BP']
078d425c-4e69-4ad2-9b26-adc8936a8f65,legal & general share price: finance chief to step down,2020-11-06,-1,['Legal & General']
9fe81623-4ca7-4cb6-b0cd-fb85858c0f98,barclays poaches new chief operating officer paul compton from jp morgan chase,2020-11-06,0,['JP Morgan Chase']
521afc20-4bcd-4744-879c-590889fee762,arm profits and sales up as shift away from mobile gains pace,2020-11-06,1,['Arm']
1cdd609d-0a7f-4b69-ad10-045dae6f77ad,barclays appoints jpmorgan's paul compton as new coo,2020-11-06,0,"['Barclays', 'JPMorgan']"
d4118842-1167-4b9d-b669-d98d9b48af43,"fastjet slams easyjet founder stelios for going public, is 'taking legal advice' over letter about contractual ...",2020-11-06,-1,['EasyJet']
2408110c-7557-4b95-8ae9-90ce0e0b3181,nyse owner ice considers offer for lse,2020-11-06,1,['LSE']
1b884054-d3c2-4c95-a329-4e5146ec7cb5,news feedftse 100 movers: lse surges as ice says mulling offer; ashtead and barclays tank,2020-11-06,1,"['ICE', 'LSE']"
b6239cb2-eb95-4ee8-baf5-ed436d4f08a6,balfour beatty plc set to reinstate dividend (and rival national grid plc and centrica plc once more?),2020-11-06,1,"['Balfour Beatty plc', 'Centrica PLC', 'Rival National Grid plc']"
f1c702c3-1b43-430c-948b-b646da82746e,intertek swings to â£347 mln loss on oil's slump,2020-11-06,-1,['Intertek']
ac0b25e8-f7d9-442f-9ff9-be0b8f5c870c,sanofi poaches astrazeneca scientist as new research head,2020-11-06,0,['Sanofi']
63f0c2c6-8b3e-45d7-98dd-8527a50376ff,tesco breaks its downward slide by cutting sales decline in half,2020-11-06,1,['Tesco']
485cec08-f60d-4240-adfe-bc61bd89c40d,"news feedschroders books solid earnings growth, several board changes",2020-11-06,1,['Schroders']
0887477b-eff9-44dd-97ee-763846216750,intertek group announces strategic update outlining its plan,2020-11-06,0,['Intertek Group']
4df0f783-6e4d-4d81-b7a9-5547a67b7eb4,london stock exchange seals â£22 billion merger with germany's deutsche bã¶rse,2020-11-06,1,['London Stock Exchange']
c17f241b-c0ea-43f3-8bb5-cf5f57d71de4,nyse owner ice may gatecrash deutsche boerse-lse merger,2020-11-06,-1,['LSE']
2f344b5e-723c-4c76-9760-c1092a5f4f15,ab inbev to sell sabmiller stake in china's snow beer,2020-11-06,0,['SABMiller']
c12900c0-fb67-4ebc-b6cd-9bf5f69b4d5e,lse-deutsche boerse merger would signal end to exchange mega-deals,2020-11-06,0,['LSE']
66880bf5-2611-4f1c-a787-be2696a1ae15,rbs pays $1.7 billion to scrap u.k. treasury's dividend rights,2020-11-06,0,['RBS']
08ebb781-c997-4a5f-b690-38a5aabb17c3,industry newswolseley confident in reslilience amid mixed markets,2020-11-06,1,['Wolseley']
e4184cdb-2b64-4b7f-8b25-8b6af485b583,tesco criticised for 'disgraceful' advert showing domestic worker being slapped,2020-11-06,-1,['Tesco']
b7034434-3cec-4a31-8df6-52b417619d96,ftse edges up as investors cheer kingfisher results,2020-11-06,1,['Kingfisher']
e9fff9fd-7c2c-48c1-89ae-25965365b183,barclays bonds rise as lender cuts dividends to shore up capital,2020-11-06,1,['Barclays']
1364753d-ecb1-4220-b302-a642dc5baa62,britain's ftse gets lift from prudential results,2020-11-06,1,['Prudential']
33ffe89d-74da-4a3b-9e6e-3fa6aefe9d11,amazon's grocery deal with morrisons is only the beginning,2020-11-06,1,['Morrisons']
551593fd-17c8-4c47-b22e-5f8a45ff34b0,ice said to start lining up financing for lse bidding war,2020-11-06,1,['LSE']
f51fcd9b-ce6c-4fba-959c-eaa6016919e6,"bp, statoil, to withdraw staff from algeria following rocket attack",2020-11-06,-1,['Statoil']
188363a1-4534-4549-b68f-18c4945bb461,merkel's government said to support deutsche boerse-lse merger,2020-11-06,1,['LSE']
f31958fd-5c33-488a-9acf-379ba93cb377,aviva weighs cash handout after beating profit forecast,2020-11-06,1,['Aviva']
4f6f0060-f782-4241-b3c1-91c741aeb589,"wpp, world's largest ad agency, reports strong 2015 growth",2020-11-06,1,['WPP']
eda3517b-9ed8-4b3a-ae71-376aba7c803e,"saudi aramco, shell plan to break up motiva, divide up assets",2020-11-06,-1,"['Saudi Aramco', 'Shell']"
6cae5f05-127a-4aeb-970a-f5f395d2ef8c,ab inbev to sell more sab assets as seeks eu deal approval,2020-11-06,0,['SAB']
845d65a5-e6e0-456a-bb7e-5444a78c2b9a,tesco's sales pickup isn't enough,2020-11-06,-1,['Tesco']
6d18dcb4-235d-4083-8a6d-bb118caafd1a,spain's caixabank expects to close deal for banco bpi,2020-11-06,1,['CaixaBank']
7a0acc96-fa5e-42b7-b434-df66cbe99b3d,itv share price: group mulls takeover of canada's entertainment one,2020-11-06,1,['ITV']
82d36d14-3391-445e-8ecc-27f40e5d5ab1,entertainment one dispels itv takeover rumours,2020-11-06,0,"['Entertainment One', 'ITV']"
b670e3bf-b53f-4cf7-bc94-12a5396191cc,ge to sell majority stake in bank bph's core bank to alior bank,2020-11-06,1,"['Bank BPH', 'GE']"
bc35124b-8282-4528-87ce-ac8ab1d67d79,tata steel working with stanchart for uk unit sale - source,2020-11-06,1,"['StanChart', 'Tata Steel']"
617702d3-9580-4ad8-8c80-4cadede4e17c,crown castle buys tower development corp for $461 million,2020-11-06,1,['Tower Development']
022cff7e-d80d-472d-9f24-6276cf41ada2,tesco sells half of stake in ecommerce site lazada to alibaba for â£90m,2020-11-06,1,"['Lazada', 'Tesco']"
170cb9cd-f044-4d97-adcc-c80aa2042b6e,"caixabank, dos santos agree on plan for bpi angola exposure",2020-11-06,1,['CaixaBank']
948f9e8a-58cb-4860-a4c2-81b156fefc4c,"bpi says caixabank, isabel dos santos reach agreement over angola exposure",2020-11-06,1,['CaixaBank']
a6b4cc1d-57a9-4241-ba23-8146b1fe998b,spain's caixabank launches new takeover bid for banco bpi,2020-11-06,1,['Caixabank']
d0bf00de-c879-4360-89cf-aa86fd31a368,"despite sales growth, uk's tesco cautions recovery to be bumpy",2020-11-06,0,['Tesco']
a6448d1f-6649-416e-8112-622764b4abb7,itv to pursue takeover of canada's entertainment one: bloomberg,2020-11-06,1,['ITV']
89e07662-98e0-4b6d-b0b9-5414020a2ae3,shire sees baxalta deal closing as expected after new rules,2020-11-06,1,['Shire']
2edd5cec-3c4f-4e83-9c41-caab49b7a40e,"ocbc to buy barclay's wealth management unit in singapore, hong kong",2020-11-06,1,['OCBC']
e5feb388-f75a-41cb-85c9-527d0f00d859,tesco share price steady as analysts weigh in on results,2020-11-06,0,['Tesco']
5228bfdf-cb42-49aa-a741-7887368e3fcb,lloyds banking group's share price lifts amid reports bank is poised to axe hundreds of uk jobs,2020-11-06,1,['Lloyds']
00feed0b-073e-406d-a382-81d0b0d1c350,should you follow berkshire hathaway into apple stock?,2020-11-06,0,['Berkshire Hathaway']
c9a0129d-8fdd-4d69-8398-07091cca1a15,morrisons book second consecutive quarter of sales growth,2020-11-06,1,['Morrisons']
00625ac8-b184-4759-91bd-5e7680c4cfe3,royal mail gets mixed bag from ofcom postal regulation report,2020-11-06,0,['Royal Mail']
89a09b7b-910d-4574-81d8-77b782cca5bd,update 3-ex-barclays director accused by us of illegal tips to plumber,2020-11-06,-1,['Barclays']
c6838497-6bce-4bcd-bcd4-d2c21c406bd4,"eu regulators clear $100 billion-plus ab inbev, sabmiller deal",2020-11-06,1,['SABMiller']
e0f8ddb2-4a4b-4934-917b-b8eaff158ad6,retail giant kingfisher reports 'solid' start to the year,2020-11-06,1,['Kingfisher']
cac68d0d-9be2-4246-90c9-5944b80cf006,"berkshire discloses unit's ties to iran, opens probe",2020-11-06,-1,['Berkshire']
0f9db9f7-3130-482f-820a-694c3555307b,berkshire hathaway names kara raiguel to lead general re unit,2020-11-06,0,['Berkshire']
fb40821b-da71-40a9-a7cf-a16d17eae8eb,"european stocks hover near 3-week low, dialog and bhp slump",2020-11-06,-1,['Dialog']
c019462f-2d5b-43d4-a97a-6bd3a26d4cdb,hargreaves lansdown bucks weak markets to see assets rise 2.6 percent,2020-11-06,1,['Hargreaves Lansdown']
a0c8f3f8-faa3-4e31-b967-8359719c0dee,australia clears ab inbev's $100 billion sabmiller buyout plan,2020-11-06,1,['AB InBrev']
fd2cd2ba-1110-49d8-80eb-c9c98910c2ce,goodwin not to face scottish prosecution over rbs,2020-11-06,1,['RBS']
abd37444-72da-4cbe-8d5f-975d50c4d44f,royal mail turnaround proving expensive in tough uk market,2020-11-06,0,['Royal Mail']
